,m,T,r,q,v0,theta,kappa,sigma,rho,amercall_pde
32,0.7652219320695162,1.3750486366825945,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.2700226367001258
33,1.7887426261533228,0.018932685422241496,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
34,0.6540933719733795,1.1101368741682487,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.36384085284076445
35,2.107912554083355,0.6840403970438199,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
36,0.9960927171878571,0.5147096701011823,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.06261206716893923
37,1.3822341802541491,1.0200000800630442,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0031099134898861353
38,1.7206633462269691,0.3290665409639059,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
39,2.3473363290569313,0.9481527183287183,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
40,0.35387154058687914,1.6352510616116087,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.6579099384878218
41,1.9178462794786744,1.8605663202703973,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00039923426479972446
42,1.0976500211074267,1.473885196115623,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.06263732282243145
43,1.4322443837811125,0.7048861533652075,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00048797638312692026
44,0.3389871474103289,0.7854911638995504,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.6664817689004886
45,2.2501183398833318,1.1853716775694474,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
46,1.989109594522993,1.254318810466672,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,3.1642801018502504e-05
47,1.741275300263039,0.7719058906065954,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.6482075592720935e-05
48,1.890621202292792,0.9766159405444657,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.6030070370209033e-05
49,1.7265088922151486,1.4853228835702932,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0005579371274185282
50,0.6180623706143903,1.4734631353743262,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.40392345057548895
51,2.1848944168756237,1.4075985151880792,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.6305147474536374e-05
52,1.2382865993427992,0.7164749497063007,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.006397873548748439
53,1.6943783179269167,0.944224825852646,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,8.763822529075991e-05
54,0.5665556151753446,1.2796000484186063,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.44953927928902976
55,1.1337580280444952,1.7647320241994053,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.060733588649077255
56,2.03735864537685,1.2010724592953763,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.7217246015763213e-05
57,1.8770548431402976,0.4817527910925392,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
58,0.3630796116815902,0.08521972596869527,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.637537957841292
59,1.9703404527174209,0.7566648643083165,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
60,1.3435961046095897,1.1224146999900053,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.005894522025807248
61,1.963919967948568,0.041684039060384565,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
62,1.7634446050869554,1.6605453130192986,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0006828139601956224
63,0.49959953649072353,0.8228154376961558,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5088721606158131
64,1.7151104211022619,0.827506429959525,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,3.4260770458307315e-05
65,0.7642565032586721,1.2245733620721935,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.26671360552235746
66,0.7645388683410614,1.4812928657118762,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.27349315326939344
67,2.127298366731491,1.4413954582894604,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,2.719920667165132e-05
68,0.44262823768852266,1.3706325656364375,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5698915035084032
69,1.8707943764096722,1.900675733352581,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0005922223473063513
70,2.375076833330885,0.4624626445500699,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
71,1.8598292818938325,0.3669528581267836,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
72,0.5309661168656927,1.1212172580272857,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.4816863903557069
73,2.0240220613390356,1.7033802082589455,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00013059943018582206
74,1.8305929487348591,1.773560773800337,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0005688192822808401
75,2.436681255435993,0.40540800470110383,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
76,2.4482860367373855,0.3053260242828274,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
77,1.349997220128502,1.3236711621579853,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.008368969951233863
78,1.708092611203017,1.2827950089692526,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00034045402328695403
79,0.8181673741688842,0.16874446453069689,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.1851259953116086
80,1.6547259700767378,1.5856371074959834,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0012542275770901288
81,2.159629728828976,1.6693937019281946,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,5.076004380846727e-05
82,1.5086135307185937,1.9264493748365508,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.006836020767901111
83,0.25378849699661266,1.2518489336570706,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7527371013780475
84,1.475686617263743,0.08668393659108696,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
85,1.0477806689846667,1.5130395250877133,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.08498124249626515
86,2.4087162549095305,0.5995409634632367,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
87,1.0998401045731225,1.3109854333244135,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.05547981777732782
88,0.2875674379589603,1.681664604808031,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7222856373594237
89,2.2518846096344256,1.6927065193898347,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,3.194076036472318e-05
90,0.5309151244934784,0.2898302298625399,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.47224308489615385
91,1.6687495297736072,1.599762627163033,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0011668846624994901
92,0.430086196052683,1.9489795777774461,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5873297652586913
93,2.2485260265886495,0.11346312653780771,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
94,0.3536642464581915,1.842549946771378,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.659604816892504
95,1.9154876453318808,0.3674757755863136,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
96,1.2454039914976363,0.5529368914670849,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.003133097373400341
97,1.4586659237319086,1.8523237539062287,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.008576829212398147
98,1.6941908509045578,1.4838395015084322,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0007113699191235843
99,1.9982219216261168,1.1775610575212958,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,2.040009636850676e-05
100,1.719921656309538,1.9140343339981023,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0016340585423750354
101,1.9873604700274594,0.9324370558847308,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
102,0.7655381138464403,1.5988594760575976,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.27580812886438116
103,0.23095055535451608,1.1784669325305146,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7746536682324301
104,1.0184434942339404,0.22502455108584782,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.03034913179869341
105,2.0489287423159244,1.0435641976185337,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
106,0.2643845064820191,0.16531705824948972,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.736485858368151
107,1.8945757137514878,0.6003104157562973,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
108,1.4133651507566198,1.8913287836012558,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.012206797640949549
109,2.282034647295499,1.0572556570334224,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
110,1.4491535402674203,0.689345474162169,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0003527078601123017
111,1.4345951028289963,0.8312956105693513,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0008904001366279815
112,1.1501856709314557,0.3895135843130986,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.006717061188593972
113,1.983037710211294,0.8203479893477942,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
114,0.4522397463317317,1.6485339251243423,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5632908136693211
115,0.5142868981419906,0.7958005543520646,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.49416358944042554
116,2.0006100413977443,1.8809823930161607,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00024943117772644813
117,2.2893128810769428,1.3479966800237546,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
118,1.4069463658971693,1.5768151154553451,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.008164182390450641
119,1.9235268414131281,0.5358638949669792,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
120,0.6433302282354632,0.6594284810351175,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.36605634230719686
121,0.21653896171046066,0.35212161654372237,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7849799404980087
122,1.6002355802521162,0.7744464278591228,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,8.835316965532725e-05
123,0.9915128117528929,0.9477360506859893,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.08853124548082898
124,1.2789273883850456,1.2278723009682355,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.012984996406496481
125,1.1642716874311607,0.8204216215351503,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.018836098612115864
126,1.8267700305864725,1.4902596804449413,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0002629036003078761
127,0.6584559898505629,1.8877132449286844,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.37470359285678173
128,1.4198848949655005,0.38026334361713415,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,2.7783710870685577e-05
129,1.698183244940312,1.6379718248643431,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0010301540420827658
130,0.3537856227444932,1.7994989007152382,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.6591730392254547
131,2.4351243123063426,1.7339632444132729,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.3984619856752833e-05
132,1.7111511149497167,1.7687589279146994,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0012755441615846651
133,0.47109369543762386,0.20619902414342176,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5308415385275672
134,0.9254368204132137,0.014465434876575823,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.07484083881414523
135,2.2452293059541235,1.333667180727323,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
136,1.4797400315575562,0.6781550045462802,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00021682329875222266
137,2.2940999253322323,0.14194089567951307,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
138,0.8547327379150471,1.738437193925077,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.20999498914738082
139,0.4149736548290318,0.6089028666209432,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5902215506413574
140,2.245920530674087,1.6780092282832046,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,3.154545086917427e-05
141,2.4814478025155524,1.6941916525673137,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
142,0.621417985763768,1.555478546433764,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.40220639146443843
143,2.0826547246504656,0.28345438842657084,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
144,1.5026992299727022,0.5755949777367828,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,6.940077800340979e-05
145,0.23267839447186636,0.6212017274795583,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7701947428824575
146,0.882480481892719,0.5931680115777771,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.14527071079148546
147,1.6599811141034315,1.973951311311025,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.002719037757844493
148,1.7644503326591254,1.259132794949056,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0001935499425177536
149,1.1108263574587225,1.2975451756152325,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.05108481246911543
150,0.9906059132067646,0.7181769044724906,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.07750178792833454
151,1.8598842405920826,1.6081874644490064,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00029593513510041023
152,1.615090841641772,1.3530944676909433,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0009290447373110973
153,1.963629617068634,0.9137014973718255,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
154,1.5479956530074088,0.7964278277196718,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00019056230672780057
155,1.1836670131574487,1.7252798489682466,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0444079296404233
156,2.024803469038712,1.0758416129472765,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
157,0.5020050055294834,0.02630688334573269,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.49824289527259585
158,1.78157739465651,0.260986653888614,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
159,0.3221946538493085,0.9043564740667313,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.6837990882004731
160,0.2600603819403981,1.0508269218415327,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7455588150383333
161,0.8859159195852526,1.2820370505711953,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.17140364699616403
162,1.9522255519398897,0.4157257595839666,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
163,0.96629767101658,0.051159082087489705,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.040327255692877755
164,1.4576842427912515,1.8007425303883993,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.008006608227035935
165,0.5612628035961629,1.0044615289707823,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.4508521365021786
166,0.857617263929882,0.21199800504638272,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.14865383974219254
167,0.5515909778845363,1.636056618769904,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.46863411045304076
168,2.3548615399464716,1.6824302790250047,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.774709796397323e-05
169,1.0065433051350092,1.5481058354072803,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.10666987385406626
170,1.1973936206467122,0.15135002767354946,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00011949971964869682
171,0.40550348056817825,1.0351439450937467,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.6030706396623613
172,1.146973825985514,1.5454566233260514,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.04876165323974575
173,1.5455596504386893,0.4104990227798385,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
174,1.8267986188345802,0.6172778310453853,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
175,2.177620226622873,1.0417063285950632,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
176,0.40421272926889895,0.22499613075450514,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5976028803865755
177,0.814357271197039,1.9555869154629948,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.24675577206703467
178,2.040572991991213,0.4228693309471932,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
179,0.6467123052680902,0.7690184679859944,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.36463658870200455
180,2.111768914453732,1.059794371236109,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
181,1.3957051366473952,0.7909448022147019,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00118987986517947
182,1.1225612426127145,0.19248504379470902,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.002982043444598859
183,2.46264344437203,0.297632304887981,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
184,1.98717900923879,0.8643101736093093,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
185,0.2869833195839764,0.4781807666334166,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7157472310222218
186,1.8197312942875787,1.8555796944288567,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0007452428565832441
187,1.7865584055043007,1.2782696748905336,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00017330188547756703
188,0.5933533330262148,1.9184537845956677,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.4339440552960596
189,1.1695401739917566,1.148527382511051,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.028865949207122755
190,1.873998016181049,1.727150379314762,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0003761459493230182
191,2.0469476586548105,1.2491207318734552,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,2.016171687861849e-05
192,2.2933948613832165,0.17567785496839225,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
193,0.2459181229068267,0.031313111972226054,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.754230542725683
194,0.516674704173929,1.9375386011054891,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.5053202307497724
195,1.4803868840238412,0.7234047821375004,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0002897483310256719
196,0.613801161039891,1.6528072857247673,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.4108921565982373
197,1.7456225928323088,1.783984947761549,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0010424265075052175
198,1.9786654239626678,0.7881860314940289,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
199,0.6802707252728335,0.6179488793684762,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.32947242642251484
200,0.28521206474007615,1.641890760280789,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7243439386235013
201,0.7332844671290784,1.6239847059972568,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.3036769653791619
202,1.3947891834401405,1.4030825225097256,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.006668718523518562
203,0.3124057662849893,1.4913280712971504,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.697100419336479
204,0.2296766556613699,1.9914689552847116,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7796636809092623
205,1.8716583841737346,1.5995027587477226,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00026583034641466735
206,1.9019213400238815,0.9247276149173804,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.0207096052565635e-05
207,1.607626786037871,1.0387430317084698,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.00033502589774627
208,1.3039211492068434,0.21585036179850578,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.7029291833931396e-05
209,0.302583238016541,0.9910061347193968,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7035740194117106
210,1.0969000699161366,1.5714530873170642,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.066715756020918
211,1.8414811874496406,1.589187529097675,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0003214274670902869
212,1.446618036709298,0.204696896816139,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
213,2.301619794329108,1.4653990336060028,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.0387026830681144e-05
214,0.24473605067382542,1.540394116145372,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7630015289849396
215,2.217767521130602,0.8568135092253713,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
216,1.6575057490602079,0.782189540904019,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,4.730402109747802e-05
217,2.381734665429047,1.2173467140748597,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
218,1.5405819072609137,1.3836175803447872,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0018990126252827649
219,0.7967099654541108,1.5216215332969314,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.2480712563917224
220,1.3503491638501663,1.5654091995105788,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.012264248285419414
221,0.5280962576526933,1.1774570131725377,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.4851284549179695
222,1.8941492240347158,0.48548072908057444,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
223,1.4169791261359108,1.402728722203588,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0055269507920543805
224,1.2066714656585622,0.2903641427800256,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0010434535794260466
225,2.4110896765692944,1.6664779848422158,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.256410767262004e-05
226,2.323662306601182,0.6507939380372858,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
227,0.3021385724776098,1.1584282267571961,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7050330339839385
228,2.0157773806525534,1.4474030315417685,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,5.85239384583603e-05
229,0.22388857134402484,1.0111836197232158,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7806083028501689
230,0.9073248044975852,1.5163414812088798,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.16521003497993
231,0.6258000205857981,1.6082936895679458,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.39911081846790003
232,1.7166835698356953,1.4862350845314938,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0006019444027632855
233,1.2791638446264826,1.8249293902996881,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.02691962921654401
234,1.4161354417429606,1.6845525861703252,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.009005896610340364
235,0.5877538298494133,1.220973655277522,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.42845096342756755
236,0.22269071060718437,0.48514770531316775,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.7794661516620485
237,1.806151607607847,1.7498487107418226,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0006317299657916085
238,1.2378547685011034,0.9186040354580641,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.010751516155262687
239,1.9404588891165053,1.165612144956924,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,3.03349630064427e-05
240,2.2334954319155766,0.6714167072586557,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.0
241,2.3984699286607802,1.6150240784452712,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,1.110872888870664e-05
242,0.8662167824671319,1.8219674808625408,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.20444805049027504
243,1.0435515987062727,0.5501647107990721,0.02,0.0,0.04,0.04,1.5,0.3,-0.5,0.041782786234925366
