,m,T,r,q,v0,theta,kappa,sigma,rho,amercall_pde
20,1.6320568525896395,1.4577054738946134,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.005338510322164144
21,0.7982799139172629,1.6112332343204516,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.2913134730699541
22,1.4776906533845426,0.8668811006941872,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0028572993023643347
23,1.1314689099548445,1.9905193736359381,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.11985639395755304
24,0.5260385021103418,0.6420580617524054,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.49100107749134064
25,1.5288166185055518,0.6183764427641738,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0003777500487906215
26,1.410998862765558,1.7666194910333395,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.032094598295821924
27,2.35870898562869,1.113619082164847,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
28,2.4054212119438976,1.461913175054232,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,2.728841717741689e-05
29,2.464193148561301,1.5904340327029178,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,3.648862980105335e-05
30,0.7311990768868186,0.27797810407644447,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.27971095929923123
31,0.4232822712112442,0.6409176081072243,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5902667777870697
32,0.7652219320695162,1.3750486366825945,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.30500860080584175
33,1.7887426261533228,0.018932685422241496,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
34,0.6540933719733795,1.1101368741682487,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3871532746605265
35,2.107912554083355,0.6840403970438199,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
36,0.9960927171878571,0.5147096701011823,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.08371893158207715
37,1.3822341802541491,1.0200000800630442,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.01094040967170004
38,1.7206633462269691,0.3290665409639059,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
39,2.3473363290569313,0.9481527183287183,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
40,0.35387154058687914,1.6352510616116087,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6745256831567052
41,1.9178462794786744,1.8605663202703973,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0025718135454073482
42,1.0976500211074267,1.473885196115623,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.10368908315224233
43,1.4322443837811125,0.7048861533652075,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.002206245235391705
44,0.3389871474103289,0.7854911638995504,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6743182919666733
45,2.2501183398833318,1.1853716775694474,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,1.566428090232911e-05
46,1.989109594522993,1.254318810466672,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00018587074164296802
47,1.741275300263039,0.7719058906065954,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,9.270223948021232e-05
48,1.890621202292792,0.9766159405444657,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,8.798665081838038e-05
49,1.7265088922151486,1.4853228835702932,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.003067494409282494
50,0.6180623706143903,1.4734631353743262,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4322591057874536
51,2.1848944168756237,1.4075985151880792,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,9.299944752871612e-05
52,1.2382865993427992,0.7164749497063007,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.017173060330399576
53,1.6943783179269167,0.944224825852646,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00048645282703630376
54,0.5665556151753446,1.2796000484186063,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4717236697667167
55,1.1337580280444952,1.7647320241994053,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.10617968897354815
56,2.03735864537685,1.2010724592953763,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,9.589716822762788e-05
57,1.8770548431402976,0.4817527910925392,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
58,0.3630796116815902,0.08521972596869527,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6384610360893188
59,1.9703404527174209,0.7566648643083165,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
60,1.3435961046095897,1.1224146999900053,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.01825509519875133
61,1.963919967948568,0.041684039060384565,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
62,1.7634446050869554,1.6605453130192986,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0038393358533605165
63,0.49959953649072353,0.8228154376961558,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5211154343673141
64,1.7151104211022619,0.827506429959525,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00019267092904774453
65,0.7642565032586721,1.2245733620721935,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.29833053669755377
66,0.7645388683410614,1.4812928657118762,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3107201625813507
67,2.127298366731491,1.4413954582894604,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00016515080115753292
68,0.44262823768852266,1.3706325656364375,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5876808675622108
69,1.8707943764096722,1.900675733352581,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0036491295040133767
70,2.375076833330885,0.4624626445500699,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
71,1.8598292818938325,0.3669528581267836,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
72,0.5309661168656927,1.1212172580272857,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.49964558776101325
73,2.0240220613390356,1.7033802082589455,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0008819102112290441
74,1.8305929487348591,1.773560773800337,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.003398312479935771
75,2.436681255435993,0.40540800470110383,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
76,2.4482860367373855,0.3053260242828274,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
77,1.349997220128502,1.3236711621579853,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.02482371204984835
78,1.708092611203017,1.2827950089692526,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.001869701946380846
79,0.8181673741688842,0.16874446453069689,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.1899976758859458
80,1.6547259700767378,1.5856371074959834,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.006217388972401896
81,2.159629728828976,1.6693937019281946,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00034189159573323454
82,1.5086135307185937,1.9264493748365508,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.02445788440159006
83,0.25378849699661266,1.2518489336570706,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7619664602041187
84,1.475686617263743,0.08668393659108696,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
85,1.0477806689846667,1.5130395250877133,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.12917096199753528
86,2.4087162549095305,0.5995409634632367,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
87,1.0998401045731225,1.3109854333244135,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.09268081015571912
88,0.2875674379589603,1.681664604808031,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7360956067097559
89,2.2518846096344256,1.6927065193898347,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00021118807028664162
90,0.5309151244934784,0.2898302298625399,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4768140996502575
91,1.6687495297736072,1.599762627163033,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.005884824529103376
92,0.430086196052683,1.9489795777774461,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6115474465237931
93,2.2485260265886495,0.11346312653780771,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
94,0.3536642464581915,1.842549946771378,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.678227227782492
95,1.9154876453318808,0.3674757755863136,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
96,1.2454039914976363,0.5529368914670849,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.009463585660534833
97,1.4586659237319086,1.8523237539062287,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.028308436571092613
98,1.6941908509045578,1.4838395015084322,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0037729870567196145
99,1.9982219216261168,1.1775610575212958,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00011500868641602151
100,1.719921656309538,1.9140343339981023,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.008371048609116864
101,1.9873604700274594,0.9324370558847308,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,2.4683457971512896e-05
102,0.7655381138464403,1.5988594760575976,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3155443186424166
103,0.23095055535451608,1.1784669325305146,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7826333728598475
104,1.0184434942339404,0.22502455108584782,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0420981641395159
105,2.0489287423159244,1.0435641976185337,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,3.1745911906288486e-05
106,0.2643845064820191,0.16531705824948972,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7377836271191781
107,1.8945757137514878,0.6003104157562973,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
108,1.4133651507566198,1.8913287836012558,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.03648161694224387
109,2.282034647295499,1.0572556570334224,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
110,1.4491535402674203,0.689345474162169,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.001661796335586749
111,1.4345951028289963,0.8312956105693513,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0037869253996639747
112,1.1501856709314557,0.3895135843130986,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.015484536469017344
113,1.983037710211294,0.8203479893477942,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
114,0.4522397463317317,1.6485339251243423,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5850812809136896
115,0.5142868981419906,0.7958005543520646,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5063898876272258
116,2.0006100413977443,1.8809823930161607,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0017052638694882321
117,2.2893128810769428,1.3479966800237546,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,3.249461696860083e-05
118,1.4069463658971693,1.5768151154553451,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.025820184544003387
119,1.9235268414131281,0.5358638949669792,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
120,0.6433302282354632,0.6594284810351175,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3794558610571152
121,0.21653896171046066,0.35212161654372237,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7872336028461853
122,1.6002355802521162,0.7744464278591228,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0004802874844458862
123,0.9915128117528929,0.9477360506859893,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.12097739507254689
124,1.2789273883850456,1.2278723009682355,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.03319598858668516
125,1.1642716874311607,0.8204216215351503,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.03873663947118973
126,1.8267700305864725,1.4902596804449413,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0015770221014333669
127,0.6584559898505629,1.8877132449286844,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4131547149827185
128,1.4198848949655005,0.38026334361713415,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00017878988023377487
129,1.698183244940312,1.6379718248643431,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00537079308643881
130,0.3537856227444932,1.7994989007152382,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6773795402063343
131,2.4351243123063426,1.7339632444132729,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,8.378245496965333e-05
132,1.7111511149497167,1.7687589279146994,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.006623002960809792
133,0.47109369543762386,0.20619902414342176,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5338313016390832
134,0.9254368204132137,0.014465434876575823,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0752615695581299
135,2.2452293059541235,1.333667180727323,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,4.0719041876724454e-05
136,1.4797400315575562,0.6781550045462802,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0010814385923321225
137,2.2940999253322323,0.14194089567951307,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
138,0.8547327379150471,1.738437193925077,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.2572414324350726
139,0.4149736548290318,0.6089028666209432,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5976960685340967
140,2.245920530674087,1.6780092282832046,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00020745396988366272
141,2.4814478025155524,1.6941916525673137,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,5.3876521017152975e-05
142,0.621417985763768,1.555478546433764,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.43223055820351963
143,2.0826547246504656,0.28345438842657084,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
144,1.5026992299727022,0.5755949777367828,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00038485082914574393
145,0.23267839447186636,0.6212017274795583,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7744306017584904
146,0.882480481892719,0.5931680115777771,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.16647580514231486
147,1.6599811141034315,1.973951311311025,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.012567152099900907
148,1.7644503326591254,1.259132794949056,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0011094799220092385
149,1.1108263574587225,1.2975451756152325,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.08728256947883585
150,0.9906059132067646,0.7181769044724906,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.1042405829090665
151,1.8598842405920826,1.6081874644490064,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0018215146960175004
152,1.615090841641772,1.3530944676909433,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.004547077326789866
153,1.963629617068634,0.9137014973718255,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,2.6775980415728725e-05
154,1.5479956530074088,0.7964278277196718,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0009795735098691335
155,1.1836670131574487,1.7252798489682466,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.08529898028502453
156,2.024803469038712,1.0758416129472765,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,4.9399866205914815e-05
157,0.5020050055294834,0.02630688334573269,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.49861412409555844
158,1.78157739465651,0.260986653888614,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
159,0.3221946538493085,0.9043564740667313,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6923557305119342
160,0.2600603819403981,1.0508269218415327,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7535757336988614
161,0.8859159195852526,1.2820370505711953,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.21005774569092728
162,1.9522255519398897,0.4157257595839666,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
163,0.96629767101658,0.051159082087489705,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.04443990929645127
164,1.4576842427912515,1.8007425303883993,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.026686292695458427
165,0.5612628035961629,1.0044615289707823,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.46804718710708093
166,0.857617263929882,0.21199800504638272,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.15628736338658095
167,0.5515909778845363,1.636056618769904,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4958689375588882
168,2.3548615399464716,1.6824302790250047,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00010934698275956822
169,1.0065433051350092,1.5481058354072803,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.15259278003204155
170,1.1973936206467122,0.15135002767354946,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0006578764277535988
171,0.40550348056817825,1.0351439450937467,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6153437881293407
172,1.146973825985514,1.5454566233260514,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.08832190301516239
173,1.5455596504386893,0.4104990227798385,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,2.5019534360196864e-05
174,1.8267986188345802,0.6172778310453853,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
175,2.177620226622873,1.0417063285950632,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,1.0040407205139396e-05
176,0.40421272926889895,0.22499613075450514,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.6003078431089435
177,0.814357271197039,1.9555869154629948,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.2963635892484744
178,2.040572991991213,0.4228693309471932,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
179,0.6467123052680902,0.7690184679859944,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3804837826981032
180,2.111768914453732,1.059794371236109,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,2.039717481562378e-05
181,1.3957051366473952,0.7909448022147019,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.004758720870698301
182,1.1225612426127145,0.19248504379470902,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0074138775633694224
183,2.46264344437203,0.297632304887981,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
184,1.98717900923879,0.8643101736093093,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,1.3657778715758598e-05
185,0.2869833195839764,0.4781807666334166,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7197883081646107
186,1.8197312942875787,1.8555796944288567,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.004369717673489993
187,1.7865584055043007,1.2782696748905336,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.001006670548902407
188,0.5933533330262148,1.9184537845956677,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4684250197994295
189,1.1695401739917566,1.148527382511051,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.05696027078914814
190,1.873998016181049,1.727150379314762,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0023418009277430263
191,2.0469476586548105,1.2491207318734552,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00011464373166207543
192,2.2933948613832165,0.17567785496839225,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
193,0.2459181229068267,0.031313111972226054,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7544528941416224
194,0.516674704173929,1.9375386011054891,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5349204949963671
195,1.4803868840238412,0.7234047821375004,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0014078991761162665
196,0.613801161039891,1.6528072857247673,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4422036521496233
197,1.7456225928323088,1.783984947761549,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.005649061862264617
198,1.9786654239626678,0.7881860314940289,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
199,0.6802707252728335,0.6179488793684762,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.3431282516393249
200,0.28521206474007615,1.641890760280789,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7377441596066971
201,0.7332844671290784,1.6239847059972568,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.34197010293395413
202,1.3947891834401405,1.4030825225097256,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.021456921378429902
203,0.3124057662849893,1.4913280712971504,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7105019430458157
204,0.2296766556613699,1.9914689552847116,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7926013810655083
205,1.8716583841737346,1.5995027587477226,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0016491818793774558
206,1.9019213400238815,0.9247276149173804,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,5.437507032974898e-05
207,1.607626786037871,1.0387430317084698,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.001720015531645466
208,1.3039211492068434,0.21585036179850578,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00013502833899927817
209,0.302583238016541,0.9910061347193968,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7123450190148176
210,1.0969000699161366,1.5714530873170642,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.11002528550820447
211,1.8414811874496406,1.589187529097675,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0019513928404609527
212,1.446618036709298,0.204696896816139,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
213,2.301619794329108,1.4653990336060028,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,5.545234915286407e-05
214,0.24473605067382542,1.540394116145372,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7738448286148973
215,2.217767521130602,0.8568135092253713,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
216,1.6575057490602079,0.782189540904019,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00026456737863640684
217,2.381734665429047,1.2173467140748597,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
218,1.5405819072609137,1.3836175803447872,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.008216853187476725
219,0.7967099654541108,1.5216215332969314,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.28796926838441966
220,1.3503491638501663,1.5654091995105788,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.03435397957416275
221,0.5280962576526933,1.1774570131725377,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.5038417882597442
222,1.8941492240347158,0.48548072908057444,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
223,1.4169791261359108,1.402728722203588,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.01868495640773172
224,1.2066714656585622,0.2903641427800256,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0036489144967209
225,2.4110896765692944,1.6664779848422158,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,7.245246172738039e-05
226,2.323662306601182,0.6507939380372858,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
227,0.3021385724776098,1.1584282267571961,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7152004837950495
228,2.0157773806525534,1.4474030315417685,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00036868310620319616
229,0.22388857134402484,1.0111836197232158,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.7874757245240441
230,0.9073248044975852,1.5163414812088798,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.20968666350002604
231,0.6258000205857981,1.6082936895679458,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.4303916976905975
232,1.7166835698356953,1.4862350845314938,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.003274579683197915
233,1.2791638446264826,1.8249293902996881,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.06183602277883042
234,1.4161354417429606,1.6845525861703252,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.028319364840208937
235,0.5877538298494133,1.220973655277522,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.45061323237515366
236,0.22269071060718437,0.48514770531316775,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.782656141004798
237,1.806151607607847,1.7498487107418226,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0036881705174360542
238,1.2378547685011034,0.9186040354580641,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.026745542619384388
239,1.9404588891165053,1.165612144956924,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.00017499160361237145
240,2.2334954319155766,0.6714167072586557,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.0
241,2.3984699286607802,1.6150240784452712,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,6.170680994347239e-05
242,0.8662167824671319,1.8219674808625408,0.05,0.0,0.06,0.06,1.5,0.3,-0.6,0.2538857060015881
